lga,name,postcode,assault_rate
BYRON,COORABELL,2479,1000.5
BYRON,CRABBES CREEK,2483,1000.5
BYRON,EUREKA,2480,1000.5
BYRON,EWINGSDALE,2481,1000.5
BYRON,FEDERAL,2480,1000.5
BYRON,GOONENGERRY,2482,1000.5
BYRON,HAYTERS HILL,2481,1000.5
BYRON,HUONBROOK,2482,1000.5
BYRON,KOONYUM RANGE,2482,1000.5
BYRON,MAIN ARM,2482,1000.5
BYRON,MCLEODS SHOOT,2479,1000.5
BYRON,MIDDLE POCKET,2483,1000.5
BYRON,MONTECOLLUM,2482,1000.5
BYRON,MULLUMBIMBY,2482,1000.5
BYRON,MULLUMBIMBY CREEK,2482,1000.5
BYRON,MYOCUM,2481,1000.5
BYRON,NASHUA,2479,1000.5
BYRON,NEW BRIGHTON,2483,1000.5
BYRON,NEWRYBAR,2479,1000.5
BYRON,NIGHTCAP,2480,1000.5
BYRON,OCEAN SHORES,2483,1000.5
BYRON,PALMWOODS,2482,1000.5
BYRON,POSSUM CREEK,2479,1000.5
BYRON,SKINNERS SHOOT,2481,1000.5
BYRON,SOUTH GOLDEN BEACH,2483,1000.5
BYRON,SUFFOLK PARK,2481,1000.5
BYRON,TALOFA,2481,1000.5
BYRON,THE POCKET,2483,1000.5
BYRON,TYAGARAH,2481,1000.5
BYRON,UPPER COOPERS CREEK,2482,1000.5
BYRON,UPPER MAIN ARM,2482,1000.5
BYRON,UPPER WILSONS CREEK,2482,1000.5
BYRON,WANGANUI,2482,1000.5
BYRON,WHIAN WHIAN,2480,1000.5
BYRON,WILSONS CREEK,2482,1000.5
BYRON,WOOYUNG,2483,1000.5
BYRON,YELGUN,2483,1000.5
CABONNE,AMAROO,2866,410.7
CABONNE,BALDRY,2867,410.7
CABONNE,BELGRAVIA,2800,410.7
CABONNE,BOCOBRA,2865,410.7
CABONNE,BOOMEY,2866,410.7
CABONNE,BOREE,2800,410.7
CABONNE,BORENORE,2800,410.7
CABONNE,BOWAN PARK,2864,410.7
CABONNE,BUMBERRY,2870,410.7
CABONNE,BYNG,2800,410.7
CABONNE,CADIA,2800,410.7
CABONNE,CANOBOLAS,2800,410.7
CABONNE,CANOWINDRA,2804,410.7
CABONNE,CARGO,2800,410.7
CABONNE,CLERGATE,2800,410.7
CABONNE,CLIFTON GROVE,2800,410.7
CABONNE,CUDAL,2864,410.7
CABONNE,CUMNOCK,2867,410.7
CABONNE,EMU SWAMP,2800,410.7
CABONNE,EUGOWRA,2806,410.7
CABONNE,EURIMBLA,2867,410.7
CABONNE,FOREST REEFS,2798,410.7
CABONNE,FOUR MILE CREEK,2800,410.7
CABONNE,GARRA,2866,410.7
CABONNE,GOOLOOGONG,2805,410.7
CABONNE,GOWAN,2795,410.7
CABONNE,GUMBLE,2865,410.7
CABONNE,GUYONG,2798,410.7
CABONNE,KANGAROOBIE,2800,410.7
CABONNE,KERRS CREEK,2800,410.7
CABONNE,LARRAS LEE,2866,410.7
CABONNE,LEWIS PONDS,2800,410.7
CABONNE,LIDSTER,2800,410.7
CABONNE,LOWER LEWIS PONDS,2800,410.7
CABONNE,MANDAGERY,2870,410.7
CABONNE,MANILDRA,2865,410.7
CABONNE,MARCH,2800,410.7
CABONNE,MOLONG,2866,410.7
CABONNE,MOORBEL,2804,410.7
CABONNE,MULLION CREEK,2800,410.7
CABONNE,MURGA,2864,410.7
CABONNE,NASHDALE,2800,410.7
CABONNE,NYRANG CREEK,2804,410.7
CABONNE,OBLEY,2868,410.7
CABONNE,OPHIR,2800,410.7
CABONNE,ORANGE,2800,410.7
CABONNE,SPRING HILL,2800,410.7
CABONNE,SPRING TERRACE,2798,410.7
CABONNE,SPRINGSIDE,2800,410.7
CABONNE,SUMMER HILL CREEK,2800,410.7
CABONNE,TOOGONG,2864,410.7
CABONNE,VITTORIA,2799,410.7
CABONNE,WALDEGRAVE,2800,410.7
CABONNE,WINDERA,2800,410.7
CABONNE,YEOVAL,2868,410.7
CABONNE,YULLUNDRY,2867,410.7
CAMDEN,BICKLEY VALE,2570,485
CAMDEN,BRINGELLY,2556,485
CAMDEN,CAMDEN,2570,485
CAMDEN,CAMDEN SOUTH,2570,485
CAMDEN,CATHERINE FIELD,2557,485
CAMDEN,CAWDOR,2570,485
CAMDEN,COBBITTY,2570,485
CAMDEN,CURRANS HILL,2567,485
CAMDEN,ELDERSLIE,2570,485
CAMDEN,ELLIS LANE,2570,485
CAMDEN,GLEDSWOOD HILLS,2557,485
CAMDEN,GRASMERE,2570,485
CAMDEN,GREENDALE,2745,485
CAMDEN,GREGORY HILLS,2557,485
CAMDEN,HARRINGTON PARK,2567,485
CAMDEN,KIRKHAM,2570,485
CAMDEN,LEPPINGTON,2179,485
CAMDEN,MOUNT ANNAN,2567,485
CAMDEN,NARELLAN,2567,485
CAMDEN,NARELLAN VALE,2567,485
CAMDEN,ORAN PARK,2570,485
CAMDEN,ROSSMORE,2557,485
CAMDEN,SMEATON GRANGE,2567,485
CAMDEN,SPRING FARM,2570,485
CAMDEN,THERESA PARK,2570,485
CAMDEN,VARROVILLE,2566,485
CAMPBELLTOWN,AIRDS,2560,976.3
CAMPBELLTOWN,AMBARVALE,2560,976.3
CAMPBELLTOWN,BARDIA,2565,976.3
CAMPBELLTOWN,BLAIR ATHOL,2560,976.3
CAMPBELLTOWN,BLAIRMOUNT,2559,976.3
CAMPBELLTOWN,BOW BOWING,2566,976.3
CAMPBELLTOWN,BRADBURY,2560,976.3
CAMPBELLTOWN,CAMPBELLTOWN,2560,976.3
CAMPBELLTOWN,CLAYMORE,2559,976.3
CAMPBELLTOWN,DENHAM COURT,2565,976.3
CAMPBELLTOWN,EAGLE VALE,2558,976.3
CAMPBELLTOWN,ENGLORIE PARK,2560,976.3
CAMPBELLTOWN,ESCHOL PARK,2558,976.3
CAMPBELLTOWN,GILEAD,2560,976.3
CAMPBELLTOWN,GLEN ALPINE,2560,976.3
CAMPBELLTOWN,GLENFIELD,2167,976.3
CAMPBELLTOWN,GREGORY HILLS,2557,976.3
CAMPBELLTOWN,HOLSWORTHY,2173,976.3
CAMPBELLTOWN,INGLEBURN,2565,976.3
CAMPBELLTOWN,KEARNS,2558,976.3
CAMPBELLTOWN,KENTLYN,2560,976.3
CAMPBELLTOWN,LEPPINGTON,2179,976.3
CAMPBELLTOWN,LEUMEAH,2560,976.3
CAMPBELLTOWN,LONG POINT,2564,976.3
CAMPBELLTOWN,MACQUARIE FIELDS,2564,976.3
CAMPBELLTOWN,MACQUARIE LINKS,2565,976.3
CAMPBELLTOWN,MENANGLE PARK,2563,976.3
CAMPBELLTOWN,MINTO,2566,976.3
CAMPBELLTOWN,MINTO HEIGHTS,2566,976.3
CAMPBELLTOWN,MOUNT ANNAN,2567,976.3
CAMPBELLTOWN,RABY,2566,976.3
CAMPBELLTOWN,ROSEMEADOW,2560,976.3
CAMPBELLTOWN,RUSE,2560,976.3
CAMPBELLTOWN,ST ANDREWS,2566,976.3
CAMPBELLTOWN,ST HELENS PARK,2560,976.3
CAMPBELLTOWN,VARROVILLE,2566,976.3
CAMPBELLTOWN,WEDDERBURN,2560,976.3
CAMPBELLTOWN,WOODBINE,2560,976.3
CAMPBELLTOWN,WORONORA DAM,2508,976.3
CANADA BAY,ABBOTSFORD,2046,251.9
CANADA BAY,BREAKFAST POINT,2137,251.9
CANADA BAY,CABARITA,2137,251.9
CANADA BAY,CANADA BAY,2046,251.9
CANADA BAY,CHISWICK,2046,251.9
CANADA BAY,CONCORD,2137,251.9
CANADA BAY,CONCORD WEST,2138,251.9
CANADA BAY,DRUMMOYNE,2047,251.9
CANADA BAY,FIVE DOCK,2046,251.9
CANADA BAY,LIBERTY GROVE,2138,251.9
CANADA BAY,MORTLAKE,2137,251.9
CANADA BAY,NORTH STRATHFIELD,2137,251.9
CANADA BAY,RHODES,2138,251.9
CANADA BAY,RODD POINT,2046,251.9
CANADA BAY,RUSSELL LEA,2046,251.9
CANADA BAY,STRATHFIELD,2135,251.9
CANADA BAY,SYDNEY OLYMPIC PARK,2127,251.9
CANADA BAY,WAREEMBA,2046,251.9
CANTERBURY-BANKSTOWN,ASHBURY,2193,607
CANTERBURY-BANKSTOWN,BANKSTOWN,2200,607
CANTERBURY-BANKSTOWN,BANKSTOWN AERODROME,2200,607
CANTERBURY-BANKSTOWN,BASS HILL,2197,607
CANTERBURY-BANKSTOWN,BELFIELD,2191,607
CANTERBURY-BANKSTOWN,BELMORE,2192,607
CANTERBURY-BANKSTOWN,BEVERLY HILLS,2209,607
CANTERBURY-BANKSTOWN,BIRRONG,2143,607
CANTERBURY-BANKSTOWN,CAMPSIE,2194,607
CANTERBURY-BANKSTOWN,CANTERBURY,2193,607
CANTERBURY-BANKSTOWN,CHESTER HILL,2162,607
CANTERBURY-BANKSTOWN,CHULLORA,2190,607
CANTERBURY-BANKSTOWN,CLEMTON PARK,2206,607
CANTERBURY-BANKSTOWN,CONDELL PARK,2200,607
CANTERBURY-BANKSTOWN,CROYDON PARK,2133,607
CANTERBURY-BANKSTOWN,EARLWOOD,2206,607
CANTERBURY-BANKSTOWN,EAST HILLS,2213,607
CANTERBURY-BANKSTOWN,GEORGES HALL,2198,607
CANTERBURY-BANKSTOWN,GREENACRE,2190,607
CANTERBURY-BANKSTOWN,HURLSTONE PARK,2193,607
CANTERBURY-BANKSTOWN,KINGSGROVE,2208,607
CANTERBURY-BANKSTOWN,LAKEMBA,2195,607
CANTERBURY-BANKSTOWN,LANSDOWNE,2163,607
CANTERBURY-BANKSTOWN,MILPERRA,2214,607
CANTERBURY-BANKSTOWN,MOUNT LEWIS,2190,607
CANTERBURY-BANKSTOWN,NARWEE,2209,607
CANTERBURY-BANKSTOWN,PADSTOW,2211,607
CANTERBURY-BANKSTOWN,PADSTOW HEIGHTS,2211,607
CANTERBURY-BANKSTOWN,PANANIA,2213,607
CANTERBURY-BANKSTOWN,PICNIC POINT,2213,607
CANTERBURY-BANKSTOWN,POTTS HILL,2143,607
CANTERBURY-BANKSTOWN,PUNCHBOWL,2196,607
CANTERBURY-BANKSTOWN,REGENTS PARK,2143,607
CANTERBURY-BANKSTOWN,REVESBY,2212,607
CANTERBURY-BANKSTOWN,REVESBY HEIGHTS,2212,607
CANTERBURY-BANKSTOWN,RIVERWOOD,2210,607
CANTERBURY-BANKSTOWN,ROSELANDS,2196,607
CANTERBURY-BANKSTOWN,SEFTON,2162,607
CANTERBURY-BANKSTOWN,VILLAWOOD,2163,607
CANTERBURY-BANKSTOWN,WILEY PARK,2195,607
CANTERBURY-BANKSTOWN,YAGOONA,2199,607
CARRATHOOL,BENEREMBAH,2680,n.c.
CARRATHOOL,BINYA,2665,n.c.
CARRATHOOL,BOOLIGAL,2711,n.c.
CARRATHOOL,BOORGA,2652,n.c.
CARRATHOOL,CARRATHOOL,2711,n.c.
CARRATHOOL,ERIGOLIA,2669,n.c.
CARRATHOOL,GOOLGOWI,2652,n.c.
CARRATHOOL,GUNBAR,2711,n.c.
CARRATHOOL,HILLSTON,2675,n.c.
CARRATHOOL,LAKE BREWSTER,2675,n.c.
CARRATHOOL,MELBERGEN,2669,n.c.
CARRATHOOL,MERRIWAGGA,2652,n.c.
CARRATHOOL,MONIA GAP,2675,n.c.
CARRATHOOL,MOSSGIEL,2878,n.c.
CARRATHOOL,MYALL PARK,2681,n.c.
CARRATHOOL,NARADHAN,2669,n.c.
CARRATHOOL,RANKINS SPRINGS,2669,n.c.
CARRATHOOL,ROTO,2675,n.c.
CARRATHOOL,TABBITA,2652,n.c.
CARRATHOOL,WALLANTHERY,2675,n.c.
CARRATHOOL,WARRAWIDGEE,2680,n.c.
CARRATHOOL,WILLBRIGGIE,2680,n.c.
CARRATHOOL,YENDA,2681,n.c.
CENTRAL COAST,ALISON,2259,852.7
CENTRAL COAST,AVOCA BEACH,2251,852.7
CENTRAL COAST,BAR POINT,2083,852.7
CENTRAL COAST,BATEAU BAY,2261,852.7
CENTRAL COAST,BENSVILLE,2251,852.7
CENTRAL COAST,BERKELEY VALE,2261,852.7
CENTRAL COAST,BLACKWALL,2256,852.7
CENTRAL COAST,BLUE BAY,2261,852.7
CENTRAL COAST,BLUE HAVEN,2262,852.7
CENTRAL COAST,BOOKER BAY,2257,852.7
CENTRAL COAST,BOUDDI,2251,852.7
CENTRAL COAST,BOX HEAD,2257,852.7
CENTRAL COAST,BUDGEWOI,2262,852.7
CENTRAL COAST,BUDGEWOI PENINSULA,2262,852.7
CENTRAL COAST,BUFF POINT,2262,852.7
CENTRAL COAST,BUSHELLS RIDGE,2259,852.7
CENTRAL COAST,CALGA,2250,852.7
CENTRAL COAST,CANTON BEACH,2263,852.7
CENTRAL COAST,CEDAR BRUSH CREEK,2259,852.7
CENTRAL COAST,CENTRAL MANGROVE,2250,852.7
CENTRAL COAST,CHAIN VALLEY BAY,2259,852.7
CENTRAL COAST,CHARMHAVEN,2263,852.7
CENTRAL COAST,CHEERO POINT,2083,852.7
CENTRAL COAST,CHITTAWAY BAY,2261,852.7
CENTRAL COAST,CHITTAWAY POINT,2261,852.7
CENTRAL COAST,COGRA BAY,2083,852.7
CENTRAL COAST,COLONGRA,2262,852.7
CENTRAL COAST,COPACABANA,2251,852.7
CENTRAL COAST,CRANGAN BAY,2259,852.7
CENTRAL COAST,DALEYS POINT,2257,852.7
CENTRAL COAST,DAVISTOWN,2251,852.7
CENTRAL COAST,DOORALONG,2259,852.7
CENTRAL COAST,DOYALSON,2262,852.7
CENTRAL COAST,DOYALSON NORTH,2262,852.7
CENTRAL COAST,DURREN DURREN,2259,852.7
CENTRAL COAST,EAST GOSFORD,2250,852.7
CENTRAL COAST,EMPIRE BAY,2257,852.7
CENTRAL COAST,ERINA,2250,852.7
CENTRAL COAST,ERINA HEIGHTS,2260,852.7
CENTRAL COAST,ETTALONG BEACH,2257,852.7
CENTRAL COAST,FORRESTERS BEACH,2260,852.7
CENTRAL COAST,FOUNTAINDALE,2258,852.7
CENTRAL COAST,FRAZER PARK,2259,852.7
CENTRAL COAST,FREEMANS,2259,852.7
CENTRAL COAST,GLENNING VALLEY,2261,852.7
CENTRAL COAST,GLENWORTH VALLEY,2250,852.7
CENTRAL COAST,GOROKAN,2263,852.7
CENTRAL COAST,GOSFORD,2250,852.7
CENTRAL COAST,GREEN POINT,2251,852.7
CENTRAL COAST,GREENGROVE,2250,852.7
CENTRAL COAST,GUNDERMAN,2775,852.7
CENTRAL COAST,GWANDALAN,2259,852.7
CENTRAL COAST,HALEKULANI,2262,852.7
CENTRAL COAST,HALLORAN,2259,852.7
CENTRAL COAST,HAMLYN TERRACE,2259,852.7
CENTRAL COAST,HARDYS BAY,2257,852.7
CENTRAL COAST,HOLGATE,2250,852.7
CENTRAL COAST,HORSFIELD BAY,2256,852.7
CENTRAL COAST,JILLIBY,2259,852.7
CENTRAL COAST,KANGY ANGY,2258,852.7
CENTRAL COAST,KANWAL,2259,852.7
CENTRAL COAST,KARIONG,2250,852.7
CENTRAL COAST,KIAR,2259,852.7
CENTRAL COAST,KILLARNEY VALE,2261,852.7
CENTRAL COAST,KILLCARE,2257,852.7
CENTRAL COAST,KILLCARE HEIGHTS,2257,852.7
CENTRAL COAST,KINCUMBER,2251,852.7
CENTRAL COAST,KINCUMBER SOUTH,2251,852.7
CENTRAL COAST,KINGFISHER SHORES,2259,852.7
CENTRAL COAST,KOOLEWONG,2256,852.7
CENTRAL COAST,KULNURA,2250,852.7
CENTRAL COAST,LAKE HAVEN,2263,852.7
CENTRAL COAST,LAKE MACQUARIE,2259,852.7
CENTRAL COAST,LAKE MUNMORAH,2259,852.7
CENTRAL COAST,LEMON TREE,2259,852.7
CENTRAL COAST,LISAROW,2250,852.7
CENTRAL COAST,LITTLE JILLIBY,2259,852.7
CENTRAL COAST,LITTLE WOBBY,2256,852.7
CENTRAL COAST,LONG JETTY,2261,852.7
CENTRAL COAST,LOWER MANGROVE,2250,852.7
CENTRAL COAST,MACMASTERS BEACH,2251,852.7
CENTRAL COAST,MAGENTA,2261,852.7
CENTRAL COAST,MANGROVE CREEK,2250,852.7
CENTRAL COAST,MANGROVE MOUNTAIN,2250,852.7
CENTRAL COAST,MANNERING PARK,2259,852.7
CENTRAL COAST,MARDI,2259,852.7
CENTRAL COAST,MARLOW,2775,852.7
CENTRAL COAST,MATCHAM,2250,852.7
CENTRAL COAST,MOONEE,2259,852.7
CENTRAL COAST,MOONEY MOONEY,2083,852.7
CENTRAL COAST,MOONEY MOONEY CREEK,2250,852.7
CENTRAL COAST,MOUNT ELLIOT,2250,852.7
CENTRAL COAST,MOUNT WHITE,2250,852.7
CENTRAL COAST,NARARA,2250,852.7
CENTRAL COAST,NIAGARA PARK,2250,852.7
CENTRAL COAST,NORAH HEAD,2263,852.7
CENTRAL COAST,NORAVILLE,2263,852.7
CENTRAL COAST,NORTH AVOCA,2260,852.7
CENTRAL COAST,NORTH GOSFORD,2250,852.7
CENTRAL COAST,OURIMBAH,2258,852.7
CENTRAL COAST,PALM GROVE,2258,852.7
CENTRAL COAST,PALMDALE,2258,852.7
CENTRAL COAST,PATONGA,2256,852.7
CENTRAL COAST,PEARL BEACH,2256,852.7
CENTRAL COAST,PEATS RIDGE,2250,852.7
CENTRAL COAST,PHEGANS BAY,2256,852.7
CENTRAL COAST,PICKETTS VALLEY,2251,852.7
CENTRAL COAST,POINT CLARE,2250,852.7
CENTRAL COAST,POINT FREDERICK,2250,852.7
CENTRAL COAST,POINT WOLSTONCROFT,2259,852.7
CENTRAL COAST,PRETTY BEACH,2257,852.7
CENTRAL COAST,RAVENSDALE,2259,852.7
CENTRAL COAST,ROCKY POINT,2259,852.7
CENTRAL COAST,SAN REMO,2262,852.7
CENTRAL COAST,SARATOGA,2251,852.7
CENTRAL COAST,SHELLY BEACH,2261,852.7
CENTRAL COAST,SOMERSBY,2250,852.7
CENTRAL COAST,SPENCER,2775,852.7
CENTRAL COAST,SPRINGFIELD,2250,852.7
CENTRAL COAST,ST HUBERTS ISLAND,2257,852.7
CENTRAL COAST,SUMMERLAND POINT,2259,852.7
CENTRAL COAST,TACOMA,2259,852.7
CENTRAL COAST,TACOMA SOUTH,2259,852.7
CENTRAL COAST,TASCOTT,2250,852.7
CENTRAL COAST,TEN MILE HOLLOW,2250,852.7
CENTRAL COAST,TERRIGAL,2260,852.7
CENTRAL COAST,THE ENTRANCE,2261,852.7
CENTRAL COAST,THE ENTRANCE NORTH,2261,852.7
CENTRAL COAST,TOOWOON BAY,2261,852.7
CENTRAL COAST,TOUKLEY,2263,852.7
CENTRAL COAST,TUGGERAH,2259,852.7
CENTRAL COAST,TUGGERAWONG,2259,852.7
CENTRAL COAST,TUMBI UMBI,2261,852.7
CENTRAL COAST,UMINA BEACH,2257,852.7
CENTRAL COAST,UPPER MANGROVE,2250,852.7
CENTRAL COAST,WADALBA,2259,852.7
CENTRAL COAST,WAGSTAFFE,2257,852.7
CENTRAL COAST,WALLARAH,2259,852.7
CENTRAL COAST,WAMBERAL,2260,852.7
CENTRAL COAST,WARNERVALE,2259,852.7
CENTRAL COAST,WATANOBBI,2259,852.7
CENTRAL COAST,WENDOREE PARK,2250,852.7
CENTRAL COAST,WEST GOSFORD,2250,852.7
CENTRAL COAST,WISEMANS FERRY,2775,852.7
CENTRAL COAST,WONDABYNE,2256,852.7
CENTRAL COAST,WOONGARRAH,2259,852.7
CENTRAL COAST,WOY WOY,2256,852.7
CENTRAL COAST,WOY WOY BAY,2256,852.7
CENTRAL COAST,WYBUNG,2259,852.7
CENTRAL COAST,WYOMING,2250,852.7
CENTRAL COAST,WYONG,2259,852.7
CENTRAL COAST,WYONG CREEK,2259,852.7
CENTRAL COAST,WYONGAH,2259,852.7
CENTRAL COAST,YARRAMALONG,2259,852.7
CENTRAL COAST,YATTALUNGA,2251,852.7
CENTRAL DARLING,IVANHOE,2878,n.c.
CENTRAL DARLING,MENINDEE,2879,n.c.
CENTRAL DARLING,MOSSGIEL,2878,n.c.
CENTRAL DARLING,SUNSET STRIP,2879,n.c.
CENTRAL DARLING,TILPA,2840,n.c.
CENTRAL DARLING,WHITE CLIFFS,2836,n.c.
CENTRAL DARLING,WILCANNIA,2836,n.c.
CESSNOCK,ABERDARE,2325,938.6
CESSNOCK,ABERMAIN,2326,938.6
CESSNOCK,ABERNETHY,2325,938.6
CESSNOCK,ALLANDALE,2320,938.6
CESSNOCK,BELLBIRD,2325,938.6
CESSNOCK,BELLBIRD HEIGHTS,2325,938.6
CESSNOCK,BISHOPS BRIDGE,2326,938.6
CESSNOCK,BLACK HILL,2322,938.6
CESSNOCK,BRANXTON,2335,938.6
CESSNOCK,BRUNKERVILLE,2323,938.6
CESSNOCK,BUCHANAN,2323,938.6
CESSNOCK,BUCKETTY,2250,938.6
CESSNOCK,BUTTAI,2323,938.6
CESSNOCK,CEDAR CREEK,2325,938.6
CESSNOCK,CESSNOCK,2325,938.6
CESSNOCK,CLIFTLEIGH,2321,938.6
CESSNOCK,CONGEWAI,2325,938.6
CESSNOCK,CORRABARE,2325,938.6
CESSNOCK,DAIRY ARM,2325,938.6
CESSNOCK,EAST BRANXTON,2335,938.6
CESSNOCK,ELLALONG,2325,938.6
CESSNOCK,ELRINGTON,2325,938.6
CESSNOCK,FERNANCES CROSSING,2325,938.6
CESSNOCK,GRETA,2334,938.6
CESSNOCK,GRETA MAIN,2325,938.6
CESSNOCK,HEDDON GRETA,2321,938.6
CESSNOCK,KEARSLEY,2325,938.6
CESSNOCK,KEINBAH,2320,938.6
CESSNOCK,KITCHENER,2325,938.6
CESSNOCK,KURRI KURRI,2327,938.6
CESSNOCK,LAGUNA,2325,938.6
CESSNOCK,LOCHINVAR,2321,938.6
CESSNOCK,LOVEDALE,2325,938.6
CESSNOCK,LOXFORD,2326,938.6
CESSNOCK,MILLFIELD,2325,938.6
CESSNOCK,MOUNT VIEW,2325,938.6
CESSNOCK,MOUNT VINCENT,2323,938.6
CESSNOCK,MULBRING,2323,938.6
CESSNOCK,MURRAYS RUN,2325,938.6
CESSNOCK,NEATH,2326,938.6
CESSNOCK,NORTH ROTHBURY,2335,938.6
CESSNOCK,NULKABA,2325,938.6
CESSNOCK,OLNEY,2325,938.6
CESSNOCK,PAXTON,2325,938.6
CESSNOCK,PAYNES CROSSING,2325,938.6
CESSNOCK,PELAW MAIN,2327,938.6
CESSNOCK,PELTON,2325,938.6
CESSNOCK,POKOLBIN,2320,938.6
CESSNOCK,QUORROBOLONG,2325,938.6
CESSNOCK,RICHMOND VALE,2323,938.6
CESSNOCK,ROTHBURY,2320,938.6
CESSNOCK,SAWYERS GULLY,2326,938.6
CESSNOCK,STANFORD MERTHYR,2327,938.6
CESSNOCK,STOCKRINGTON,2322,938.6
CESSNOCK,SWEETMANS CREEK,2325,938.6
CESSNOCK,WATAGAN,2325,938.6
CESSNOCK,WESTON,2326,938.6
CESSNOCK,WOLLOMBI,2325,938.6
CESSNOCK,YENGO NATIONAL PARK,2325,938.6
CITY OF PARRAMATTA,AUBURN,2144,938.6
CITY OF PARRAMATTA,BAULKHAM HILLS,2153,938.6
CITY OF PARRAMATTA,BEECROFT,2119,938.6
CITY OF PARRAMATTA,CAMELLIA,2142,938.6
CITY OF PARRAMATTA,CARLINGFORD,2118,938.6
CITY OF PARRAMATTA,CHELTENHAM,2119,938.6
CITY OF PARRAMATTA,CLYDE,2142,938.6
CITY OF PARRAMATTA,CONSTITUTION HILL,2145,938.6
CITY OF PARRAMATTA,DUNDAS,2117,938.6
CITY OF PARRAMATTA,DUNDAS VALLEY,2117,938.6
CITY OF PARRAMATTA,EASTWOOD,2122,938.6
CITY OF PARRAMATTA,EPPING,2121,938.6
CITY OF PARRAMATTA,ERMINGTON,2115,938.6
CITY OF PARRAMATTA,GRANVILLE,2142,938.6
CITY OF PARRAMATTA,HARRIS PARK,2150,938.6
CITY OF PARRAMATTA,HOLROYD,2142,938.6
CITY OF PARRAMATTA,LIDCOMBE,2141,938.6
CITY OF PARRAMATTA,MAYS HILL,2145,938.6
CITY OF PARRAMATTA,MELROSE PARK,2114,938.6
CITY OF PARRAMATTA,MERRYLANDS,2160,938.6
CITY OF PARRAMATTA,NEWINGTON,2127,938.6
CITY OF PARRAMATTA,NORTH PARRAMATTA,2151,938.6
CITY OF PARRAMATTA,NORTH ROCKS,2151,938.6
CITY OF PARRAMATTA,NORTHMEAD,2152,938.6
CITY OF PARRAMATTA,OATLANDS,2117,938.6
CITY OF PARRAMATTA,OLD TOONGABBIE,2146,938.6
CITY OF PARRAMATTA,PARRAMATTA,2150,938.6
CITY OF PARRAMATTA,PENDLE HILL,2145,938.6
CITY OF PARRAMATTA,ROSEHILL,2142,938.6
CITY OF PARRAMATTA,RYDALMERE,2116,938.6
CITY OF PARRAMATTA,SEVEN HILLS,2147,938.6
CITY OF PARRAMATTA,SILVERWATER,2128,938.6
CITY OF PARRAMATTA,SYDNEY OLYMPIC PARK,2127,938.6
CITY OF PARRAMATTA,TELOPEA,2117,938.6
CITY OF PARRAMATTA,TOONGABBIE,2146,938.6
CITY OF PARRAMATTA,WENTWORTH POINT,2127,938.6
CITY OF PARRAMATTA,WENTWORTHVILLE,2145,938.6
CITY OF PARRAMATTA,WEST PENNANT HILLS,2125,938.6
CITY OF PARRAMATTA,WESTMEAD,2145,938.6
CITY OF PARRAMATTA,WINSTON HILLS,2153,938.6
CLARENCE VALLEY,ALICE,2469,907.8
CLARENCE VALLEY,ALUMY CREEK,2460,907.8
CLARENCE VALLEY,ANGOURIE,2464,907.8
CLARENCE VALLEY,ASHBY,2463,907.8
CLARENCE VALLEY,ASHBY HEIGHTS,2463,907.8
CLARENCE VALLEY,ASHBY ISLAND,2463,907.8
CLARENCE VALLEY,BANYABBA,2460,907.8
CLARENCE VALLEY,BARCOONGERE,2460,907.8
CLARENCE VALLEY,BARRETTS CREEK,2460,907.8
CLARENCE VALLEY,BARYULGIL,2460,907.8
CLARENCE VALLEY,BILLYS CREEK,2453,907.8
CLARENCE VALLEY,BLAXLANDS CREEK,2460,907.8
CLARENCE VALLEY,BOM BOM,2460,907.8
CLARENCE VALLEY,BOOKRAM,2460,907.8
CLARENCE VALLEY,BRAUNSTONE,2460,907.8
CLARENCE VALLEY,BROOMS HEAD,2463,907.8
CLARENCE VALLEY,BRUSHGROVE,2460,907.8
CLARENCE VALLEY,BUCCARUMBI,2460,907.8
CLARENCE VALLEY,BULLDOG,2469,907.8
CLARENCE VALLEY,BUSBYS FLAT,2469,907.8
CLARENCE VALLEY,CALAMIA,2460,907.8
CLARENCE VALLEY,CALLIOPE,2462,907.8
CLARENCE VALLEY,CANGAI,2460,907.8
CLARENCE VALLEY,CARNHAM,2460,907.8
CLARENCE VALLEY,CARRS CREEK,2460,907.8
CLARENCE VALLEY,CARRS ISLAND,2460,907.8
CLARENCE VALLEY,CARRS PENINSULA,2460,907.8
CLARENCE VALLEY,CHAELUNDI,2460,907.8
CLARENCE VALLEY,CHAMBIGNE,2460,907.8
CLARENCE VALLEY,CHATSWORTH,2469,907.8
CLARENCE VALLEY,CLARENZA,2460,907.8
CLARENCE VALLEY,CLIFDEN,2460,907.8
CLARENCE VALLEY,CLOUDS CREEK,2453,907.8
CLARENCE VALLEY,COALDALE,2460,907.8
CLARENCE VALLEY,COLDSTREAM,2462,907.8
CLARENCE VALLEY,COLLUM COLLUM,2460,907.8
CLARENCE VALLEY,COOMBADJHA,2460,907.8
CLARENCE VALLEY,COONGBAR,2469,907.8
CLARENCE VALLEY,COPMANHURST,2460,907.8
CLARENCE VALLEY,COUTTS CROSSING,2460,907.8
CLARENCE VALLEY,COWPER,2460,907.8
CLARENCE VALLEY,CROWTHER ISLAND,2460,907.8
CLARENCE VALLEY,DALMORTON,2460,907.8
CLARENCE VALLEY,DEEP CREEK,2460,907.8
